symbol
REV3L
FAT3
CDH12
AJUBA
IGFN1
SI
NLRC5
ZNF658
RIMS2
FAT1
CCND1
TP53
NOTCH3
TM4SF18
TRAF3
SLC2A13
ERBB2
TSC2
RPS15
IL7R
IRF6
CDK14
PIK3C2B
LRFN5
NRXN3
GLYR1
CRB1
TRPM2
PIK3R5
NFE2L2
PIK3CA
PKP4
CNTNAP2
ABI3
ARID1A
CC2D1A
CBARP
ADCY8
SYNE1
PROKR2
NFKBIA
ELL
DNMT1
ATG7
CDX2
OSMR
TSC1
ERBB3
TGFBR2
ERG
CDKN2A
CASP8
MED12
ADAMTS12
PIK3R6
MEF2C
NUDT11
KMT2D
MSH6
CDH10
PPP1R15A
HRAS
ZNF804B
NSD1
PIK3CD
RPTOR
N4BP1
PIK3R1
ZFHX4
HIST1H3H
MLH1
CYLD
PATZ1
PPARD
NETO2
MED1
LILRB1
RICTOR
KRAS
NOTCH2
EP300
TP63
MAMSTR
RASA1
TBP
MED12L
PIK3AP1
PLXNA2
PRDM9
ENTPD6
KMT2A
PIK3CG
PLA2R1
COL1A2
DDX3X
FBXW7
NAV3
GRM8
WIPF2
PTEN
CLTCL1
ZNF572
MTOR
HIST1H4H
LAMC1
PIK3IP1
NR4A2
PCDH15
TET1
AKT2
H3F3C
LRRTM1
DPY19L3
IRF5
PPP1R9A
NUDT14
FEN1
KCNA6
PIK3C2A
USH2A
RUFY1
ATM
EPHA7
FGFR2
NOP58
PLCG1
MAFA
BAP1
FBXO11
ATG13
TSHZ3
PHLDA1
MAGEC2
NRAS
PORCN
HLA-A
TMEM243
NR1H4
KMT2C
RXFP3
PRKCZ
NOTCH1
THSD7A
